i,zad,N,np,real_N,time
2,1,2000,7,2002,18.17538333381526
2,1,2000,8,2000,15.697862291010097
2,1,2000,9,2007,14.27528448193334
2,1,2000,10,2000,12.685396343935281
2,1,2000,11,2002,15.41767480620183
2,1,2000,12,2004,14.869390555191785
2,1,2000,13,2002,13.727798504987732
2,1,2000,14,2002,12.841526272939518
2,1,2000,15,2010,21.528328042011708
2,1,2000,16,2000,20.05302015505731
2,1,2000,17,2006,18.902017572894692
2,1,2000,18,2016,20.69208662584424
2,1,2000,19,2014,20.09607384679839
2,1,2000,20,2000,9.559957031859085
2,1,300,1,300,2.776805599918589
2,1,300,2,300,1.6677015169989318
2,1,300,3,300,1.2256723798345774
2,1,300,4,300,0.9285612651146948
2,1,300,5,300,0.8061654730699956
2,1,300,6,300,0.7038492530118674
2,1,300,7,301,0.6399300240445882
2,1,300,8,304,0.5877158229704946
2,1,300,9,306,0.527034651953727
2,1,300,10,300,0.4487493361812085
2,1,300,11,308,0.534922834020108
2,1,300,12,300,0.5390862049534917
2,1,300,13,312,0.4830859329085797
2,1,300,14,308,0.41189191583544016
2,1,300,15,300,0.5842931780498475
2,1,300,16,304,0.5450506790075451
2,1,300,17,306,0.5541179690044373
2,1,300,18,306,0.5419468618929386
2,1,300,19,304,0.5207552281208336
2,1,300,20,300,0.3776466560084373
2,1,50,1,50,0.18501774198375642
2,1,50,2,50,0.12292380398139358
2,1,50,3,51,0.1021827389486134
2,1,50,4,52,0.07545342994853854
2,1,50,5,50,0.07423504581674933
2,1,50,6,54,0.08626866084523499
2,1,50,7,56,0.07632650388404727
2,1,50,8,56,0.0673183249309659
2,1,50,9,54,0.060557432007044554
2,1,50,10,50,0.0614282819442451
2,1,50,11,55,0.06699933088384569
2,1,50,12,60,0.0784114240668714
2,1,50,13,52,0.07002351083792746
2,1,50,14,56,0.05949156288988888
2,1,50,15,60,0.08810268086381257
2,1,50,16,64,0.13507418194785714
2,1,50,17,51,0.1070979698561132
2,1,50,18,54,0.09074578108265996
2,1,50,19,57,0.10806373902596533
2,1,50,20,60,0.07902798405848444
3,1,2000,1,2000,100.85098021198064
3,1,2000,2,2000,51.5717675590422
3,1,2000,3,2001,34.67243145406246
3,1,2000,4,2000,30.538151459069923
3,1,2000,5,2000,26.862431664019823
3,1,2000,6,2004,21.38981575309299
3,1,2000,7,2002,18.396626131841913
3,1,2000,8,2000,18.397968725999817
3,1,2000,9,2007,14.212238610023633
3,1,2000,10,2000,14.678464235039428
3,1,2000,11,2002,15.290094108087942
3,1,2000,12,2004,14.172612726921216
3,1,2000,13,2002,13.652645875001326
3,1,2000,14,2002,13.06836767308414
3,1,2000,15,2010,21.88599662692286
3,1,2000,16,2000,19.94603528501466
3,1,2000,17,2006,18.913826972944662
3,1,2000,18,2016,20.097992406925187
3,1,2000,19,2014,19.884042263031006
3,1,2000,20,2000,9.476734102005139
3,1,300,1,300,2.4479820819105953
3,1,300,2,300,1.5466893929988146
3,1,300,3,300,0.9704484078101814
3,1,300,4,300,0.8390705769415945
3,1,300,5,300,0.7613368879538029
3,1,300,6,300,0.7860566161107272
3,1,300,7,301,0.6109242839738727
3,1,300,8,304,0.508715053787455
3,1,300,9,306,0.5243687469046563
3,1,300,10,300,0.4981144298799336
3,1,300,11,308,0.501098994165659
3,1,300,12,300,0.401601558085531
3,1,300,13,312,0.43929222086444497
3,1,300,14,308,0.46694288589060307
3,1,300,15,300,0.5680876239202917
3,1,300,16,304,0.5409796768799424
3,1,300,17,306,0.49603106500580907
3,1,300,18,306,0.5770434248261154
3,1,300,19,304,0.5441127838566899
3,1,300,20,300,0.3250614239368588
3,1,50,1,50,0.1840263600461185
3,1,50,2,50,0.09117675782181323
3,1,50,3,51,0.084518140880391
3,1,50,4,52,0.07534621306695044
3,1,50,5,50,0.0704246039967984
3,1,50,6,54,0.0734208389185369
3,1,50,7,56,0.06736077484674752
3,1,50,8,56,0.06008913414552808
3,1,50,9,54,0.06235794699750841
3,1,50,10,50,0.05972850602120161
3,1,50,11,55,0.05230636917985976
3,1,50,12,60,0.06053441693075001
3,1,50,13,52,0.051197309978306293
3,1,50,14,56,0.05328647908754647
3,1,50,15,60,0.09582712687551975
3,1,50,16,64,0.12869210494682193
3,1,50,17,51,0.07384455087594688
3,1,50,18,54,0.10117007000371814
3,1,50,19,57,0.1150233990047127
3,1,50,20,60,0.07442602701485157
4,1,2000,1,2000,109.02611531410366
4,1,2000,2,2000,60.212635417003185
4,1,2000,3,2001,37.87277643894777
4,1,2000,4,2000,29.03983023785986
4,1,2000,5,2000,27.036339952144772
4,1,2000,6,2004,22.81124445493333
4,1,2000,7,2002,18.47684290795587
4,1,2000,8,2000,16.023472142172977
4,1,2000,9,2007,14.55192937888205
4,1,2000,10,2000,13.129932969808578
4,1,2000,11,2002,15.091908667935058
4,1,2000,12,2004,14.823748392984271
4,1,2000,13,2002,13.493603232782334
4,1,2000,14,2002,12.597236417932436
4,1,2000,15,2010,21.721305307932198
4,1,2000,16,2000,20.448691840050742
4,1,2000,17,2006,18.426036650082096
4,1,2000,18,2016,19.863069595070556
4,1,2000,19,2014,19.565722544910386
4,1,2000,20,2000,9.620318986941129
4,1,300,1,300,2.6660500990692526
4,1,300,2,300,1.5079993822146207
4,1,300,3,300,0.9622329850681126
4,1,300,4,300,0.8343298840336502
4,1,300,5,300,0.7626089719124138
4,1,300,6,300,0.6656477828510106
4,1,300,7,301,0.5041322079487145
4,1,300,8,304,0.566267809830606
4,1,300,9,306,0.519111969973892
4,1,300,10,300,0.5335003831423819
4,1,300,11,308,0.4972055160906166
4,1,300,12,300,0.4910752261057496
4,1,300,13,312,0.4554548671003431
4,1,300,14,308,0.41315741185098886
4,1,300,15,300,0.5460879690945148
4,1,300,16,304,0.5521746010053903
4,1,300,17,306,0.5325518560130149
4,1,300,18,306,0.5540201931726187
4,1,300,19,304,0.5381281459704041
4,1,300,20,300,0.34756426396779716
4,1,50,1,50,0.18198007601313293
4,1,50,2,50,0.12180721201002598
4,1,50,3,51,0.08924592402763665
4,1,50,4,52,0.07905281498096883
4,1,50,5,50,0.07192152109928429
4,1,50,6,54,0.08675200492143631
4,1,50,7,56,0.06813617213629186
4,1,50,8,56,0.07745298999361694
4,1,50,9,54,0.06325532798655331
4,1,50,10,50,0.06424666405655444
4,1,50,11,55,0.0795610889326781
4,1,50,12,60,0.04964297008700669
4,1,50,13,52,0.0700600859709084
4,1,50,14,56,0.08070448902435601
4,1,50,15,60,0.1132758199237287
4,1,50,16,64,0.12008598493412137
4,1,50,17,51,0.09083761391229928
4,1,50,18,54,0.13980637397617102
4,1,50,19,57,0.09911256586201489
4,1,50,20,60,0.06495785596780479
5,1,2000,1,2000,107.07756618899293
5,1,2000,2,2000,59.0153734870255
5,1,2000,3,2001,36.2473000169266
5,1,2000,4,2000,29.5416146540083
5,1,2000,5,2000,25.087971087079495
5,1,2000,6,2004,21.007084717042744
5,1,2000,7,2002,18.313286053948104
5,1,2000,8,2000,17.00504135596566
5,1,2000,9,2007,14.608581969048828
5,1,2000,10,2000,12.856998274102807
5,1,2000,11,2002,15.947091561043635
5,1,2000,12,2004,14.541845418978482
5,1,2000,13,2002,13.623764696065336
5,1,2000,14,2002,13.038695893948898
5,1,2000,15,2010,23.74449916393496
5,1,2000,16,2000,19.83494094479829
5,1,2000,17,2006,19.307021258864552
5,1,2000,18,2016,19.33183585992083
5,1,2000,19,2014,20.175954640144482
5,1,2000,20,2000,9.179497053846717
5,1,300,1,300,3.0257549879606813
5,1,300,2,300,1.5796466970350593
5,1,300,3,300,1.116711782058701
5,1,300,4,300,0.883255141088739
5,1,300,5,300,0.7452257859986275
5,1,300,6,300,0.737532164901495
5,1,300,7,301,0.6467681271024048
5,1,300,8,304,0.5426147619727999
5,1,300,9,306,0.5567794190719724
5,1,300,10,300,0.4995589361060411
5,1,300,11,308,0.4946318459697068
5,1,300,12,300,0.5584489339962602
5,1,300,13,312,0.4604579280130565
5,1,300,14,308,0.4594386068638414
5,1,300,15,300,0.5480492969509214
5,1,300,16,304,0.5432724091224372
5,1,300,17,306,0.5940367050934583
5,1,300,18,306,0.5360701750032604
5,1,300,19,304,0.5315809969324619
5,1,300,20,300,0.31552995881065726
5,1,50,1,50,0.17165013612248003
5,1,50,2,50,0.10999284801073372
5,1,50,3,51,0.08966984692960978
5,1,50,4,52,0.07385795121081173
5,1,50,5,50,0.07366098393686116
5,1,50,6,54,0.06343471095897257
5,1,50,7,56,0.06160539807751775
5,1,50,8,56,0.06746094999834895
5,1,50,9,54,0.058339064940810204
5,1,50,10,50,0.05945343989878893
5,1,50,11,55,0.04564136010594666
5,1,50,12,60,0.053771804086863995
5,1,50,13,52,0.048743488965556026
5,1,50,14,56,0.07510642195120454
5,1,50,15,60,0.0851082201115787
5,1,50,16,64,0.11298971204087138
5,1,50,17,51,0.10210356186144054
5,1,50,18,54,0.08210538607090712
5,1,50,19,57,0.10553272999823093
5,1,50,20,60,0.08739983290433884
6,1,2000,1,2000,106.63183712214231
6,1,2000,2,2000,61.14583667018451
6,1,2000,3,2001,38.55654690484516
6,1,2000,4,2000,29.229880104772747
6,1,2000,5,2000,22.70623813290149
6,1,2000,6,2004,21.35220271302387
6,1,2000,7,2002,19.0712716889102
6,1,2000,8,2000,18.10302409599535
6,1,2000,9,2007,14.39427415211685
6,1,2000,10,2000,13.242409555939957
6,1,2000,11,2002,15.397741199936718
6,1,2000,12,2004,14.201162360142916
6,1,2000,13,2002,13.965615268796682
6,1,2000,14,2002,12.676086437189952
6,1,2000,15,2010,21.02804293902591
6,1,2000,16,2000,19.603059753077105
6,1,2000,17,2006,18.60943726194091
6,1,2000,18,2016,20.50181572395377
6,1,2000,19,2014,19.740078036906198
6,1,2000,20,2000,9.678905399981886
6,1,300,1,300,2.9069999081548303
6,1,300,2,300,1.2917819840367883
6,1,300,3,300,1.1311429080087692
6,1,300,4,300,0.9285373380407691
6,1,300,5,300,0.8997013301122934
6,1,300,6,300,0.6894175289198756
6,1,300,7,301,0.5685799131169915
6,1,300,8,304,0.5521879869047552
6,1,300,9,306,0.4360373041126877
6,1,300,10,300,0.4695302010513842
6,1,300,11,308,0.47734115389175713
6,1,300,12,300,0.4505428920965642
6,1,300,13,312,0.5830326520372182
6,1,300,14,308,0.47444390412420034
6,1,300,15,300,0.596030430868268
6,1,300,16,304,0.5510382109787315
6,1,300,17,306,0.5210542250424623
6,1,300,18,306,0.5680698500946164
6,1,300,19,304,0.5443871929310262
6,1,300,20,300,0.2506792969070375
6,1,50,1,50,0.19368499494157732
6,1,50,2,50,0.12287193303927779
6,1,50,3,51,0.08424717118032277
6,1,50,4,52,0.08283438580110669
6,1,50,5,50,0.06559154414571822
6,1,50,6,54,0.07451442396268249
6,1,50,7,56,0.06634458899497986
6,1,50,8,56,0.07524661906063557
6,1,50,9,54,0.06355835287831724
6,1,50,10,50,0.0636862339451909
6,1,50,11,55,0.08203287119977176
6,1,50,12,60,0.05235276510939002
6,1,50,13,52,0.05417313100770116
6,1,50,14,56,0.07472087885253131
6,1,50,15,60,0.08009284199215472
6,1,50,16,64,0.12988402391783893
6,1,50,17,51,0.08008578815497458
6,1,50,18,54,0.11007107305340469
6,1,50,19,57,0.11001397506333888
6,1,50,20,60,0.0693899029865861
7,1,2000,1,2000,105.63514768704772
7,1,2000,2,2000,51.47015104210004
7,1,2000,3,2001,34.793808976886794
7,1,2000,4,2000,28.786547718103975
7,1,2000,5,2000,22.98739839391783
7,1,2000,6,2004,24.828073424985632
7,1,2000,7,2002,20.649344648001716
7,1,2000,8,2000,16.210970179876313
7,1,2000,9,2007,15.015192068880424
7,1,2000,10,2000,13.771500334143639
7,1,2000,11,2002,16.057984461076558
7,1,2000,12,2004,14.76451319293119
7,1,2000,13,2002,13.612795794848353
7,1,2000,14,2002,13.39138432405889
7,1,2000,15,2010,21.339426196878776
7,1,2000,16,2000,19.80903902789578
7,1,2000,17,2006,20.645627917023376
7,1,2000,18,2016,19.97346505196765
7,1,2000,19,2014,20.072683712933213
7,1,2000,20,2000,9.96393929515034
7,1,300,1,300,2.6011165969539434
7,1,300,2,300,1.317777096061036
7,1,300,3,300,1.299614988034591
7,1,300,4,300,0.8501781299710274
7,1,300,5,300,0.7004943501669914
7,1,300,6,300,0.6799361929297447
7,1,300,7,301,0.586195178097114
7,1,300,8,304,0.5763381661381572
7,1,300,9,306,0.4427228190470487
7,1,300,10,300,0.42299652891233563
7,1,300,11,308,0.4486154029145837
7,1,300,12,300,0.45798066491261125
7,1,300,13,312,0.49814924714155495
7,1,300,14,308,0.440029026940465
7,1,300,15,300,0.5790418451651931
7,1,300,16,304,0.5251974719576538
7,1,300,17,306,0.5235802859533578
7,1,300,18,306,0.5500297627877444
7,1,300,19,304,0.5556509629823267
7,1,300,20,300,0.3863020399585366
7,1,50,1,50,0.17396231717430055
7,1,50,2,50,0.10262489109300077
7,1,50,3,51,0.0978991489391774
7,1,50,4,52,0.0801556499209255
7,1,50,5,50,0.0657846168614924
7,1,50,6,54,0.0644250528421253
7,1,50,7,56,0.07333425199612975
7,1,50,8,56,0.05898965708911419
7,1,50,9,54,0.04203826002776623
7,1,50,10,50,0.05426759901456535
7,1,50,11,55,0.05251865414902568
7,1,50,12,60,0.07540839281864464
7,1,50,13,52,0.05248763202689588
7,1,50,14,56,0.05018551298417151
7,1,50,15,60,0.09910608688369393
7,1,50,16,64,0.10108689591288567
7,1,50,17,51,0.07110121985897422
7,1,50,18,54,0.11091981106437743
7,1,50,19,57,0.12011617096140981
7,1,50,20,60,0.07166816317476332
8,1,2000,1,2000,103.93660459993407
8,1,2000,2,2000,50.897206960013136
8,1,2000,3,2001,35.555029520066455
8,1,2000,4,2000,30.601751978043467
8,1,2000,5,2000,28.443545994115993
8,1,2000,6,2004,22.80005921400152
8,1,2000,7,2002,19.481991099892184
8,1,2000,8,2000,17.543456278042868
8,1,2000,9,2007,16.331039604032412
8,1,2000,10,2000,13.584314296022058
8,1,2000,11,2002,14.962745781987906
8,1,2000,12,2004,14.057596389902756
8,1,2000,13,2002,14.165034921141341
8,1,2000,14,2002,12.66819624393247
8,1,2000,15,2010,21.35600044601597
8,1,2000,16,2000,19.697043889202178
8,1,2000,17,2006,20.30791592109017
8,1,2000,18,2016,19.67539953510277
8,1,2000,19,2014,19.912064929958433
8,1,2000,20,2000,10.049296146025881
8,1,300,1,300,2.580045676091686
8,1,300,2,300,1.4840988169889897
8,1,300,3,300,1.0123127209953964
8,1,300,4,300,0.8678393280133605
8,1,300,5,300,0.7466867801267654
8,1,300,6,300,0.7042830439750105
8,1,300,7,301,0.5564661130774766
8,1,300,8,304,0.5743518138770014
8,1,300,9,306,0.5584380740765482
8,1,300,10,300,0.48570046084932983
8,1,300,11,308,0.5516975249629468
8,1,300,12,300,0.5102790310047567
8,1,300,13,312,0.4948931960389018
8,1,300,14,308,0.4168664780445397
8,1,300,15,300,0.6102254081051797
8,1,300,16,304,0.579359645023942
8,1,300,17,306,0.5335498191416264
8,1,300,18,306,0.5610685970168561
8,1,300,19,304,0.5450532610993832
8,1,300,20,300,0.40448981802910566
8,1,50,1,50,0.18068933300673962
8,1,50,2,50,0.11200951412320137
8,1,50,3,51,0.08330733515322208
8,1,50,4,52,0.08247890090569854
8,1,50,5,50,0.07492183591239154
8,1,50,6,54,0.08118142816238105
8,1,50,7,56,0.07369611202739179
8,1,50,8,56,0.061527658021077514
8,1,50,9,54,0.0452417260967195
8,1,50,10,50,0.04287049896083772
8,1,50,11,55,0.05241299606859684
8,1,50,12,60,0.053976114839315414
8,1,50,13,52,0.0686934469267726
8,1,50,14,56,0.05451278178952634
8,1,50,15,60,0.1327653587795794
8,1,50,16,64,0.11120693502016366
8,1,50,17,51,0.11092180293053389
8,1,50,18,54,0.11509522097185254
8,1,50,19,57,0.1281032389961183
8,1,50,20,60,0.08257624902762473
9,1,2000,1,2000,113.1280424410943
9,1,2000,2,2000,61.57254224899225
9,1,2000,3,2001,40.51480166311376
9,1,2000,4,2000,29.002528981072828
9,1,2000,5,2000,24.577722457936034
9,1,2000,6,2004,21.549264488043264
9,1,2000,7,2002,18.426465415861458
9,1,2000,8,2000,17.054864274105057
9,1,2000,9,2007,14.271626643836498
9,1,2000,10,2000,13.632410166086629
9,1,2000,11,2002,15.463988997973502
9,1,2000,12,2004,15.118993510957807
9,1,2000,13,2002,13.659799668937922
9,1,2000,14,2002,13.99510439299047
9,1,2000,15,2010,21.757398179965094
9,1,2000,16,2000,21.74542990513146
9,1,2000,17,2006,18.764942585956305
9,1,2000,18,2016,19.964509529992938
9,1,2000,19,2014,20.92797199403867
9,1,2000,20,2000,9.467486502835527
9,1,300,1,300,3.088178851874545
9,1,300,2,300,1.5923123678658158
9,1,300,3,300,1.2003573779948056
9,1,300,4,300,0.887753977207467
9,1,300,5,300,0.786915950011462
9,1,300,6,300,0.7004061669576913
9,1,300,7,301,0.6129105759318918
9,1,300,8,304,0.5999946817755699
9,1,300,9,306,0.6718180188909173
9,1,300,10,300,0.5285917578730732
9,1,300,11,308,0.47754577780142426
9,1,300,12,300,0.5156904282048345
9,1,300,13,312,0.42233411595225334
9,1,300,14,308,0.45396295096725225
9,1,300,15,300,0.5462546970229596
9,1,300,16,304,0.5331081319600344
9,1,300,17,306,0.5500441519543529
9,1,300,18,306,0.5583286839537323
9,1,300,19,304,0.5440570570062846
9,1,300,20,300,0.34324978897348046
9,1,50,1,50,0.18082914408296347
9,1,50,2,50,0.11363431997597218
9,1,50,3,51,0.0832234499976039
9,1,50,4,52,0.08254220709204674
9,1,50,5,50,0.08622044580988586
9,1,50,6,54,0.0656767759937793
9,1,50,7,56,0.07712924596853554
9,1,50,8,56,0.04539576801471412
9,1,50,9,54,0.04241626779548824
9,1,50,10,50,0.03737291297875345
9,1,50,11,55,0.06150927604176104
9,1,50,12,60,0.06580697605386376
9,1,50,13,52,0.05728914006613195
9,1,50,14,56,0.05173764703795314
9,1,50,15,60,0.10089412308298051
9,1,50,16,64,0.10821909201331437
9,1,50,17,51,0.10606279410421848
9,1,50,18,54,0.12006895197555423
9,1,50,19,57,0.10355071118101478
9,1,50,20,60,0.07021898194216192
10,1,2000,1,2000,107.67189154797234
10,1,2000,2,2000,50.77365602599457
10,1,2000,3,2001,33.638446549884975
10,1,2000,4,2000,26.760779656935483
10,1,2000,5,2000,25.867566185072064
10,1,2000,6,2004,23.99003080604598
10,1,2000,7,2002,17.766720357118174
10,1,2000,8,2000,18.095766162965447
10,1,2000,9,2007,16.345269395969808
10,1,2000,10,2000,13.004581931047142
10,1,2000,11,2002,15.340649768011644
10,1,2000,12,2004,13.792693055002019
10,1,2000,13,2002,13.564573599025607
10,1,2000,14,2002,12.718496285844594
10,1,2000,15,2010,21.302030395017937
10,1,2000,16,2000,19.424049993045628
10,1,2000,17,2006,18.764993632910773
10,1,2000,18,2016,20.342035160865635
10,1,2000,19,2014,19.683069253806025
10,1,2000,20,2000,9.304626614088193
10,1,300,1,300,2.5595133751630783
10,1,300,2,300,1.303600677056238
10,1,300,3,300,0.9174744638148695
10,1,300,4,300,0.8297136309556663
10,1,300,5,300,0.7424508410040289
10,1,300,6,300,0.6873065000399947
10,1,300,7,301,0.5195505160372704
10,1,300,8,304,0.5846048300154507
10,1,300,9,306,0.5205335339996964
10,1,300,10,300,0.509587082080543
10,1,300,11,308,0.5242902799509466
10,1,300,12,300,0.41745953378267586
10,1,300,13,312,0.4423247049562633
10,1,300,14,308,0.4392170300707221
10,1,300,15,300,0.5550331079866737
10,1,300,16,304,0.5328501469921321
10,1,300,17,306,0.5200446189846843
10,1,300,18,306,0.5642431748565286
10,1,300,19,304,0.544051359873265
10,1,300,20,300,0.3996001360937953
10,1,50,1,50,0.18412181083112955
10,1,50,2,50,0.1153705210890621
10,1,50,3,51,0.0958719770424068
10,1,50,4,52,0.07561340113170445
10,1,50,5,50,0.07199806184507906
10,1,50,6,54,0.07046143501065671
10,1,50,7,56,0.06782100209966302
10,1,50,8,56,0.0666718811262399
10,1,50,9,54,0.06431060517206788
10,1,50,10,50,0.05988832004368305
10,1,50,11,55,0.07608448201790452
10,1,50,12,60,0.09137969790026546
10,1,50,13,52,0.07570493197999895
10,1,50,14,56,0.07361276284791529
10,1,50,15,60,0.10635389504022896
10,1,50,16,64,0.10623030015267432
10,1,50,17,51,0.09509482211433351
10,1,50,18,54,0.1130838159006089
10,1,50,19,57,0.09478084510192275
10,1,50,20,60,0.06125659588724375
